Date,Open,High,Low,Close,Adj Close,Volume
2012-11-28,25.279455,25.430513,25.083082,25.392750,14.678937,40816934
2012-11-29,25.521149,25.732628,25.506042,25.626888,14.814287,39114402
2012-11-30,25.641994,25.944109,25.626888,25.777946,14.901613,47836914
2012-12-03,25.853474,25.981873,25.702417,25.785498,14.905976,25966023
2012-12-04,25.717524,25.770393,25.543806,25.619335,14.809921,28189152
2012-12-05,25.513596,25.913897,25.506042,25.611782,14.805557,38622272
2012-12-06,25.566465,25.725077,25.377644,25.415407,14.692037,31001460
2012-12-07,25.453173,25.536255,25.241692,25.483383,14.731332,29575115
2012-12-10,25.438066,25.589125,25.279455,25.475830,14.726967,27595602
2012-12-11,25.536255,25.853474,25.536255,25.793051,14.910341,31412959
2012-12-12,25.868580,26.200907,25.861027,26.049849,15.058789,31827239
2012-12-13,26.057402,26.155588,25.876133,25.921450,14.984568,25075633
2012-12-14,25.868580,25.974319,25.664654,25.687311,14.849218,34676619
2012-12-17,25.740181,25.883686,25.649548,25.853474,14.945277,32847116
2012-12-18,25.785498,26.012085,25.657101,25.936556,14.993299,46151992
2012-12-19,25.883686,25.936556,25.589125,25.611782,14.805557,33372082
2012-12-20,25.589125,25.830816,25.543806,25.808157,14.919076,33650652
2012-12-21,25.634441,25.785498,25.317221,25.430513,14.700768,73284062
2012-12-24,25.294561,25.641994,25.294561,25.483383,14.731332,12807714
2012-12-26,25.528702,25.641994,25.377644,25.513596,14.748795,17730611
2012-12-27,25.566465,25.581572,25.075529,25.422960,14.696401,32105411
2012-12-28,25.271902,25.400303,25.143505,25.166162,14.547950,27011983
2012-12-31,25.022659,25.475830,25.000000,25.460726,14.718235,35630826
2013-01-02,25.974319,26.435045,25.838369,26.435045,15.281461,50740314
2013-01-03,26.503021,26.563444,26.261330,26.450151,15.290199,38306895
2013-01-04,26.510574,26.638973,26.435045,26.608761,15.381884,27984858
2013-01-07,26.623867,26.812689,26.510574,26.729607,15.451745,36410662
2013-01-08,26.450151,26.465258,25.883686,25.944109,15.190824,38674437
2013-01-09,26.012085,26.117825,25.861027,25.861027,15.142174,25974762
2013-01-10,26.019636,26.148035,25.929003,25.959215,15.199670,31331268
2013-01-11,26.012085,26.049849,25.777946,25.883686,15.155445,35846506
2013-01-14,25.800604,25.845921,25.649548,25.694864,15.044885,29092649
2013-01-15,25.664654,25.702417,25.377644,25.498489,14.929905,32224306
2013-01-16,25.400303,25.438066,25.045317,25.120846,14.708789,44705522
2013-01-17,25.143505,25.196375,24.848944,25.075529,14.682249,51598134
2013-01-18,24.788521,25.256798,24.743202,25.256798,14.788386,51187164
2013-01-22,25.294561,25.558912,25.113293,25.385197,14.863569,39368610
2013-01-23,25.362537,25.634441,25.332327,25.513596,14.938747,33708113
2013-01-24,25.566465,25.740181,25.490936,25.490936,14.925481,35465061
2013-01-25,25.770393,25.861027,25.543806,25.694864,15.044885,35874442
2013-01-28,25.679758,25.906343,25.619335,25.777946,15.093532,31326237
2013-01-29,25.777946,26.306646,25.770393,26.193354,15.336762,41011430
2013-01-30,26.155588,26.336859,26.027189,26.042295,15.248314,32013923
2013-01-31,26.080059,26.397282,26.042295,26.276436,15.385408,34741098
2013-02-01,26.555891,26.910875,26.465258,26.820242,15.703823,38637762
2013-02-04,26.722054,26.790030,26.435045,26.608761,15.579995,37381684
2013-02-05,26.722054,26.910875,26.684290,26.699396,15.633060,27709069
2013-02-06,26.510574,26.805136,26.510574,26.759819,15.668443,46276978
2013-02-07,26.767372,26.850452,26.480364,26.638973,15.597678,25228423
2013-02-08,26.729607,26.835346,26.555891,26.638973,15.597678,24196762
2013-02-11,26.631420,26.669184,26.480364,26.608761,15.579995,18122647
2013-02-12,26.623867,26.941088,26.608761,26.888218,15.743621,22453716
2013-02-13,26.941088,27.046827,26.691843,26.752266,15.664014,23040910
2013-02-14,26.752266,26.767372,26.457705,26.654079,15.606531,34695288
2013-02-15,26.676737,26.850452,26.548338,26.706949,15.637484,32913713
2013-02-19,26.714502,26.956194,26.714502,26.941088,15.774583,22348590
2013-02-20,26.948641,27.175226,26.782476,26.790030,15.686127,47209603
2013-02-21,26.706949,26.903322,26.435045,26.759819,15.668443,33305750
2013-02-22,26.774923,26.963745,26.601208,26.948641,15.778997,27556942
2013-02-25,27.016617,27.250755,26.578550,26.578550,15.562303,43061379
2013-02-26,26.842899,26.963745,26.737160,26.805136,15.694975,34773006
2013-02-27,26.850452,27.114803,26.782476,27.077040,15.854179,31148821
2013-02-28,27.039274,27.379154,27.001511,27.122356,15.880713,42169135
2013-03-01,26.956194,27.250755,26.910875,27.197886,15.924938,31115986
2013-03-04,27.190332,27.394260,27.122356,27.364048,16.022223,24700544
2013-03-05,27.590633,27.719032,27.567976,27.643505,16.185856,29933522
2013-03-06,27.673716,27.809668,27.401814,27.409367,16.048763,27073152
2013-03-07,27.469790,27.583082,27.303625,27.484894,16.092987,25457342
2013-03-08,27.598186,27.749245,27.598186,27.703926,16.221233,28459380
2013-03-11,27.681269,27.771902,27.492447,27.643505,16.185856,26505156
2013-03-12,27.613293,27.824774,27.583082,27.734138,16.238922,25968406
2013-03-13,27.741692,27.809668,27.613293,27.643505,16.185856,19954004
2013-03-14,27.696375,27.847431,27.635952,27.839878,16.300831,25836271
2013-03-15,27.635952,27.719032,27.371601,27.515106,16.110680,67626610
2013-03-18,27.318731,27.447130,27.280968,27.303625,15.986851,27398062
2013-03-19,27.386707,27.477341,27.212992,27.296074,15.982429,26283783
2013-03-20,27.432024,27.515106,27.280968,27.333838,16.004539,39565886
2013-03-21,27.265862,27.379154,27.205439,27.303625,15.986851,27440959
2013-03-22,27.326284,27.583082,27.326284,27.515106,16.110680,31659488
2013-03-25,27.545317,27.635952,27.416918,27.484894,16.092987,31388862
2013-03-26,27.598186,27.771902,27.454683,27.749245,16.247765,24400261
2013-03-27,27.605740,27.787008,27.567976,27.658609,16.194700,23005559
2013-03-28,27.711479,27.817221,27.567976,27.711479,16.225660,49502771
2013-04-01,27.726585,28.187311,27.726585,28.134441,16.473312,32048214
2013-04-02,28.308157,28.466766,28.187311,28.376133,16.614826,34725475
2013-04-03,28.330816,28.398792,28.104231,28.157101,16.486576,32161284
2013-04-04,28.209970,28.670694,28.187311,28.632931,16.765188,96455386
2013-04-05,28.436556,28.738670,28.391239,28.716011,16.813831,101271966
2013-04-08,28.330816,28.542295,28.308157,28.413897,16.836206,31269173
2013-04-09,28.459215,28.617825,28.330816,28.519636,16.898859,29851831
2013-04-10,28.549849,28.927492,28.519636,28.836859,17.086830,25243119
2013-04-11,28.814199,29.305136,28.814199,29.108761,17.247938,33753526
2013-04-12,29.018127,29.184290,29.018127,29.146526,17.270319,26116297
2013-04-15,28.904835,29.116314,28.632931,28.663141,16.983892,38726073
2013-04-16,28.889729,28.912388,28.640484,28.655588,16.979416,32393778
2013-04-17,28.549849,28.700907,28.361027,28.534742,16.907816,29754384
2013-04-18,28.783989,28.799093,28.459215,28.504532,16.889912,26744800
2013-04-19,28.595165,28.972811,28.519636,28.912388,17.131578,32475072
2013-04-22,29.018127,29.274923,28.957705,29.252266,17.332972,28468780
2013-04-23,29.305136,29.456194,28.965258,29.456194,17.453802,33244051
2013-04-24,28.013596,28.141994,27.666162,27.975830,16.576641,80932016
2013-04-25,28.134441,28.277946,27.998489,28.157101,16.684046,47409130
2013-04-26,28.157101,28.179758,27.854984,27.975830,16.576641,43960507
2013-04-29,28.036255,28.202417,27.960726,28.172205,16.692999,25042533
2013-04-30,28.225077,28.413897,28.157101,28.293051,16.764603,31967583
2013-05-01,28.293051,28.678247,28.293051,28.368580,16.809351,28908216
2013-05-02,28.413897,28.580059,28.255287,28.368580,16.809351,21773312
2013-05-03,28.602718,28.610271,28.111782,28.202417,16.710899,26797628
2013-05-06,28.164654,28.194864,27.998489,28.013596,16.599022,16037612
2013-05-07,28.089125,28.338369,28.013596,28.338369,16.791456,19453797
2013-05-08,28.270393,28.587612,28.217524,28.572508,16.930191,20093289
2013-05-09,28.474319,28.534742,28.096678,28.194864,16.706423,31254212
2013-05-10,28.285498,28.345921,28.074018,28.217524,16.719852,24073762
2013-05-13,28.172205,28.187311,27.900303,27.945620,16.558737,24570924
2013-05-14,27.938066,28.119335,27.839878,28.119335,16.661673,25789931
2013-05-15,28.202417,28.572508,28.164654,28.345921,16.795929,30531970
2013-05-16,28.262840,28.413897,28.194864,28.232628,16.728798,18096962
2013-05-17,28.209970,28.300604,28.089125,28.277946,16.755651,22127880
2013-05-20,28.247734,28.277946,28.043806,28.111782,16.657200,19402161
2013-05-21,28.126888,28.126888,27.794561,27.900303,16.531887,32924702
2013-05-22,27.900303,28.074018,27.530210,27.658609,16.388674,37864017
2013-05-23,27.469790,27.802114,27.454683,27.749245,16.442375,23991145
2013-05-24,27.590633,27.779455,27.530210,27.756798,16.446852,19123724
2013-05-28,27.975830,28.058912,27.311178,27.326284,16.191759,38963996
2013-05-29,27.228098,27.235649,26.812689,27.122356,16.070923,38052554
2013-05-30,27.069487,27.250755,26.812689,26.812689,15.887434,33224853
2013-05-31,26.684290,26.812689,26.419941,26.427492,15.659198,47398935
2013-06-03,26.427492,26.593657,26.117825,26.487915,15.694995,39401446
2013-06-04,26.578550,27.092146,26.548338,26.941088,15.963519,53578308
2013-06-05,26.933535,26.978851,26.623867,26.631420,15.780027,30271671
2013-06-06,26.593657,27.084593,26.510574,27.046827,16.026175,30529719
2013-06-07,27.167673,27.228098,26.722054,26.774923,15.865057,34489273
2013-06-10,27.092146,27.273415,26.956194,27.182779,16.106726,28932313
2013-06-11,27.084593,27.341391,26.978851,27.009064,16.003798,34427840
2013-06-12,27.190332,27.296074,26.865559,26.903322,15.941147,22449214
2013-06-13,26.895769,27.484894,26.895769,27.416918,16.245464,26668802
2013-06-14,27.341391,27.424471,27.107250,27.122356,16.070923,31739855
2013-06-17,27.243202,27.296074,26.797583,27.009064,16.003798,30934466
2013-06-18,27.061934,27.454683,27.031721,27.318731,16.187288,20333860
2013-06-19,27.235649,27.296074,26.623867,26.623867,15.775553,32390998
2013-06-20,26.435045,26.586103,25.921450,25.944109,15.372767,42099890
2013-06-21,26.095165,26.231117,25.755287,26.034742,15.426479,129015988
2013-06-24,25.913897,26.321753,25.777946,26.027189,15.422006,94294618
2013-06-25,26.200907,26.593657,26.087612,26.457705,15.677097,88913882
2013-06-26,26.752266,26.805136,26.503021,26.684290,15.811356,29010958
2013-06-27,26.835346,27.152569,26.812689,26.910875,15.945618,24164986
2013-06-28,26.850452,26.956194,26.669184,26.737160,15.842679,31662004
2013-07-01,26.737160,26.948641,26.578550,26.661631,15.797925,26352102
2013-07-02,26.654079,27.039274,26.548338,26.835346,15.900862,24672608
2013-07-03,26.790030,26.993958,26.586103,26.903322,15.941147,15358400
2013-07-05,27.039274,27.114803,26.623867,27.061934,16.035122,22692168
2013-07-08,26.903322,26.956194,26.729607,26.873112,16.125769,20990166
2013-07-09,27.016617,27.061934,26.842899,26.888218,16.134830,19181450
2013-07-10,26.880665,26.948641,26.623867,26.729607,16.039656,23616320
2013-07-11,27.001511,27.197886,26.948641,27.092146,16.257206,30551830
2013-07-12,27.099697,27.122356,26.858006,27.046827,16.230015,25242987
2013-07-15,26.948641,27.009064,26.631420,26.850452,16.112169,22740494
2013-07-16,26.903322,27.114803,26.888218,27.099697,16.261736,23304916
2013-07-17,27.160122,27.424471,27.114803,27.160122,16.297993,22250482
2013-07-18,27.084593,27.182779,26.895769,26.993958,16.198286,25919154
2013-07-19,27.061934,27.077040,26.827795,27.046827,16.230015,28007234
2013-07-22,27.016617,27.107250,26.842899,26.873112,16.125769,25422389
2013-07-23,27.001511,27.152569,26.812689,27.046827,16.230015,30388051
2013-07-24,26.729607,26.812689,26.382175,26.737160,16.044188,40962971
2013-07-25,26.570997,26.865559,26.555891,26.782476,16.071379,29238819
2013-07-26,26.744713,26.963745,26.669184,26.888218,16.134830,18745060
2013-07-29,26.918428,27.190332,26.865559,27.099697,16.261736,22012030
2013-07-30,27.190332,27.243202,26.744713,26.752266,16.053255,25276881
2013-07-31,26.759819,26.873112,26.601208,26.638973,15.985269,28235756
2013-08-01,26.925982,27.054380,26.714502,26.978851,16.189217,24409529
2013-08-02,26.888218,27.024170,26.820242,27.016617,16.211880,28798854
2013-08-05,26.963745,27.077040,26.865559,26.941088,16.166557,13556436
2013-08-06,26.903322,26.933535,26.744713,26.797583,16.080450,16952761
2013-08-07,26.752266,26.986404,26.752266,26.880665,16.130302,17596754
2013-08-08,26.933535,26.978851,26.525681,26.654079,15.994333,23774141
2013-08-09,26.631420,26.669184,26.246223,26.283989,15.772254,28521078
2013-08-12,26.246223,26.412388,26.231117,26.374622,15.826635,21168509
2013-08-13,26.397282,26.427492,26.110271,26.223564,15.735990,21459127
2013-08-14,26.253777,26.276436,26.064955,26.261330,15.758652,23042631
2013-08-15,26.132931,26.216011,25.944109,25.944109,15.568295,23558859
2013-08-16,25.883686,25.966766,25.611782,25.815710,15.491255,32519823
2013-08-19,25.755287,25.815710,25.400303,25.521149,15.314488,27966587
2013-08-20,25.566465,25.747734,25.513596,25.581572,15.350756,21386969
2013-08-21,25.528702,25.566465,25.271902,25.287008,15.173995,27207538
2013-08-22,25.302114,25.679758,25.067976,25.543806,15.328092,34312519
2013-08-23,25.536255,25.929003,25.490936,25.898792,15.541109,39360799
2013-08-26,25.913897,25.989426,25.528702,25.543806,15.328092,18436965
2013-08-27,25.354984,25.725077,25.324774,25.445620,15.269174,24718815
2013-08-28,25.453173,25.558912,25.362537,25.362537,15.219316,22056516
2013-08-29,25.407854,25.725077,25.385197,25.415407,15.251042,29444568
2013-08-30,25.415407,25.596678,25.354984,25.551359,15.332624,26995168
2013-09-03,25.687311,25.762840,25.105740,25.166162,15.101478,40735376
2013-09-04,25.090633,25.490936,25.083082,25.483383,15.291827,24784353
2013-09-05,25.506042,25.619335,25.128399,25.181269,15.110542,26264982
2013-09-06,25.302114,25.362537,25.098186,25.234138,15.142267,26069428
2013-09-09,25.279455,25.468279,25.113293,25.400303,15.241977,25146070
2013-09-10,25.589125,25.755287,25.490936,25.657101,15.396074,36663281
2013-09-11,25.664654,25.868580,25.581572,25.657101,15.396074,27920512
2013-09-12,25.634441,26.019636,25.634441,25.966766,15.581897,32619653
2013-09-13,26.064955,26.231117,25.838369,25.921450,15.554705,18838666
2013-09-16,26.110271,26.231117,25.951662,26.110271,15.668015,21010688
2013-09-17,26.125378,26.321753,26.095165,26.246223,15.749589,23565611
2013-09-18,26.231117,26.442598,25.913897,26.397282,15.840235,30211562
2013-09-19,26.397282,26.397282,26.193354,26.291540,15.776786,20776473
2013-09-20,26.299093,26.321753,25.830816,25.913897,15.550170,48633300
2013-09-23,25.981873,25.981873,25.460726,25.845921,15.509381,30743412
2013-09-24,25.755287,25.898792,25.687311,25.747734,15.450462,25464492
2013-09-25,25.762840,25.959215,25.641994,25.717524,15.432336,25303361
2013-09-26,25.808157,26.004532,25.747734,25.853474,15.513915,21838321
2013-09-27,25.762840,25.793051,25.543806,25.664654,15.400610,18533220
2013-09-30,25.513596,25.596678,25.438066,25.543806,15.328092,27565283
2013-10-01,25.521149,25.861027,25.498489,25.725077,15.436866,22189975
2013-10-02,25.657101,25.725077,25.490936,25.634441,15.382482,28479240
2013-10-03,25.611782,25.626888,25.400303,25.407854,15.246511,29706985
2013-10-04,25.438066,25.521149,25.377644,25.490936,15.296362,92311796
2013-10-07,25.438066,25.777946,25.400303,25.679758,15.409675,83900556
2013-10-08,25.362537,25.415407,24.992447,25.007553,15.207576,43425082
2013-10-09,25.098186,25.755287,25.037764,25.490936,15.501533,44262909
2013-10-10,25.747734,25.793051,25.362537,25.793051,15.685253,31535164
2013-10-11,25.777946,25.868580,25.626888,25.830816,15.708219,31309158
2013-10-14,25.664654,25.755287,25.581572,25.619335,15.579614,24586150
2013-10-15,25.581572,25.770393,25.460726,25.460726,15.483162,21651240
2013-10-16,25.604231,25.830816,25.596678,25.830816,15.708219,24758535
2013-10-17,25.959215,26.012085,25.777946,26.012085,15.818459,29458470
2013-10-18,26.072508,26.344412,25.959215,26.140484,15.896533,40337514
2013-10-21,26.450151,26.661631,26.344412,26.601208,16.176706,38991006
2013-10-22,26.699396,26.722054,26.480364,26.608761,16.181303,31757994
2013-10-23,26.487915,26.691843,26.367069,26.646526,16.204269,36089062
2013-10-24,26.442598,26.442598,25.853474,26.155588,15.905718,44898429
2013-10-25,26.170694,26.616314,26.170694,26.578550,16.162930,28183326
2013-10-28,26.638973,26.865559,26.616314,26.865559,16.337465,31584814
2013-10-29,26.933535,27.545317,26.925982,27.394260,16.658981,59911397
2013-10-30,27.432024,27.492447,27.160122,27.386707,16.654390,28925560
2013-10-31,27.379154,27.560423,27.190332,27.341391,16.626831,38116636
2013-11-01,27.567976,27.794561,27.311178,27.371601,16.645199,54930774
2013-11-04,27.530210,27.583082,27.326284,27.530210,16.741657,26511776
2013-11-05,27.379154,27.439577,26.827795,26.835346,16.319094,44541876
2013-11-06,27.016617,27.190332,26.978851,27.054380,16.452297,27613741
2013-11-07,27.054380,27.054380,26.457705,26.518127,16.126186,38780357
2013-11-08,26.435045,26.563444,26.102718,26.563444,16.153748,39438385
2013-11-11,26.548338,26.623867,26.412388,26.457705,16.089445,16377350
2013-11-12,26.548338,26.676737,26.412388,26.563444,16.153748,26359119
2013-11-13,26.435045,26.563444,26.321753,26.487915,16.107815,29561213
2013-11-14,26.510574,26.722054,26.480364,26.555891,16.149151,18338989
2013-11-15,26.525681,26.797583,26.510574,26.759819,16.273169,23415602
2013-11-18,26.790030,26.918428,26.714502,26.888218,16.351244,19909915
2013-11-19,26.918428,27.061934,26.858006,26.978851,16.406359,16541659
2013-11-20,27.092146,27.137463,26.684290,26.737160,16.259384,23092414
2013-11-21,26.774923,26.873112,26.570997,26.661631,16.213451,30475435
2013-11-22,26.631420,26.752266,26.472811,26.752266,16.268570,21290450
2013-11-25,26.782476,26.850452,26.676737,26.714502,16.245607,18626826
2013-11-26,26.737160,26.842899,26.638973,26.646526,16.204269,18775512
2013-11-27,26.654079,26.752266,26.586103,26.744713,16.263983,15188001
2013-11-29,26.797583,26.835346,26.586103,26.593657,16.172119,12292943
2013-12-02,26.570997,26.593657,26.283989,26.283989,15.983804,31383699
2013-12-03,26.261330,26.276436,26.072508,26.238670,15.956244,23237524
2013-12-04,25.936556,26.170694,25.830816,26.132931,15.891940,36041398
2013-12-05,25.996979,26.102718,25.838369,25.868580,15.731185,33241271
2013-12-06,26.080059,26.117825,25.906343,26.080059,15.859789,25877448
2013-12-09,26.064955,26.231117,25.883686,26.200907,15.933282,23879267
2013-12-10,26.276436,26.367069,25.974319,25.981873,15.800083,24347168
2013-12-11,25.981873,26.019636,25.619335,25.641994,15.593392,36398614
2013-12-12,25.717524,25.777946,25.490936,25.596678,15.565837,29031348
2013-12-13,25.589125,25.641994,25.377644,25.566465,15.547462,32918347
2013-12-16,25.725077,26.064955,25.725077,25.793051,15.685253,28265679
2013-12-17,25.830816,25.898792,25.498489,25.566465,15.547462,31077987
2013-12-18,25.589125,26.012085,25.400303,25.966766,15.790893,34225003
2013-12-19,25.898792,26.034742,25.777946,26.019636,15.823043,26536932
2013-12-20,26.049849,26.148035,25.876133,25.906343,15.754148,45045393
2013-12-23,26.027189,26.261330,25.996979,26.200907,15.933282,26420288
2013-12-24,26.238670,26.419941,26.208460,26.397282,16.052696,10539040
2013-12-26,26.419941,26.570997,26.389729,26.555891,16.149151,14596306
2013-12-27,26.480364,26.623867,26.404835,26.570997,16.158337,18683758
2013-12-30,26.457705,26.661631,26.442598,26.586103,16.167522,19151130
2013-12-31,26.563444,26.646526,26.404835,26.555891,16.149151,24395230
2014-01-02,26.616314,26.654079,26.397282,26.397282,16.052696,26784388
2014-01-03,26.548338,26.555891,26.140484,26.283989,15.983804,32594629
2014-01-06,26.442598,26.472811,26.283989,26.404835,16.057291,27527946
2014-01-07,26.533234,26.548338,26.367069,26.397282,16.052696,34060032
2014-01-08,26.019636,26.132931,25.755287,25.861027,15.936340,49975042
2014-01-09,25.861027,25.861027,25.309668,25.332327,15.610539,47772833
2014-01-10,25.483383,25.536255,25.309668,25.392750,15.647772,33552940
2014-01-13,25.370090,25.415407,25.075529,25.151056,15.498835,38768044
2014-01-14,25.173716,25.339878,25.045317,25.287008,15.582616,30297886
2014-01-15,25.422960,25.679758,25.339878,25.521149,15.726895,34141194
2014-01-16,25.596678,25.740181,25.536255,25.649548,15.806020,21500436
2014-01-17,25.702417,25.702417,25.438066,25.453173,15.685009,31672331
2014-01-21,25.558912,25.679758,25.075529,25.354984,15.624498,38954066
2014-01-22,25.377644,25.422960,25.158609,25.181269,15.517451,23053091
2014-01-23,25.090633,25.528702,25.037764,25.528702,15.731549,37685409
2014-01-24,25.551359,25.898792,25.241692,25.241692,15.554688,43935748
2014-01-27,25.324774,25.483383,25.249245,25.309668,15.596576,43409061
2014-01-28,25.302114,25.536255,25.188822,25.453173,15.685009,33705862
2014-01-29,24.471298,25.339878,24.176737,25.158609,15.503487,110077095
2014-01-30,25.332327,25.370090,24.932024,25.188822,15.522106,38497948
2014-01-31,24.901814,25.445620,24.750755,25.166162,15.508143,45296556
2014-02-03,25.166162,25.166162,24.093657,24.131420,14.870504,90045902
2014-02-04,24.229607,24.509064,24.169184,24.509064,15.103220,47584692
2014-02-05,24.471298,24.493958,24.199396,24.229607,14.931008,39446594
2014-02-06,24.403322,24.403322,23.972811,24.169184,14.893777,60006460
2014-02-07,24.305136,24.441088,24.131420,24.395769,15.033402,38621874
2014-02-10,24.509064,24.516617,24.335346,24.501511,15.098570,27302204
2014-02-11,24.637463,24.954683,24.554380,24.886707,15.335932,34726931
2014-02-12,24.856495,24.977341,24.780968,24.879154,15.331283,21918423
2014-02-13,24.796074,25.302114,24.705439,25.294561,15.587272,37154353
2014-02-14,25.211479,25.211479,24.969790,25.037764,15.429024,24195835
2014-02-18,25.098186,25.098186,24.645016,24.788521,15.275433,29540956
2014-02-19,24.712992,24.939577,24.622356,24.811178,15.289396,25700032
2014-02-20,24.811178,25.211479,24.675226,25.060423,15.442982,27127304
2014-02-21,24.984894,25.098186,24.758308,24.773415,15.266121,25589213
2014-02-24,24.796074,24.826284,24.516617,24.524170,15.112531,44353073
2014-02-25,24.554380,24.561934,24.206949,24.297583,14.972899,54347684
2014-02-26,24.358006,24.388218,24.086103,24.169184,14.893777,48646673
2014-02-27,24.161631,24.395769,24.025681,24.342899,15.000826,72718052
2014-02-28,24.358006,24.410875,24.010574,24.116314,14.861194,57551632
2014-03-03,24.018127,24.154079,23.987915,24.063444,14.828616,40357771
2014-03-04,24.244713,24.335346,24.191843,24.282476,14.963593,37659988
2014-03-05,24.350452,24.350452,24.176737,24.267372,14.954282,31967450
2014-03-06,24.282476,24.448641,24.244713,24.425982,15.052023,25860103
2014-03-07,24.531721,24.614803,24.365559,24.577040,15.145112,35884372
2014-03-10,24.380665,24.577040,24.312689,24.554380,15.131146,33014867
2014-03-11,24.569487,24.569487,24.274923,24.342899,15.000826,27448638
2014-03-12,24.358006,24.531721,24.290030,24.456194,15.070637,33132306
2014-03-13,24.546827,24.667673,24.395769,24.433535,15.056673,28741922
2014-03-14,24.388218,24.614803,24.365559,24.539274,15.121834,29616026
2014-03-17,24.682779,24.841391,24.569487,24.841391,15.308014,31226408
2014-03-18,24.871601,24.954683,24.811178,24.909367,15.349895,34421617
2014-03-19,24.939577,25.181269,24.788521,24.894260,15.340589,42107702
2014-03-20,24.977341,25.785498,24.932024,25.747734,15.866525,82903452
2014-03-21,25.936556,26.283989,25.777946,25.906343,15.964262,67527575
2014-03-24,25.989426,26.253777,25.853474,26.027189,16.038740,71237555
2014-03-25,25.966766,26.351965,25.959215,26.223564,16.159748,44232854
2014-03-26,26.367069,26.457705,26.140484,26.140484,16.108549,51099118
2014-03-27,26.178247,26.457705,26.132931,26.404835,16.271450,44198695
2014-03-28,26.495468,26.563444,26.261330,26.487915,16.322643,32762777
2014-03-31,26.661631,26.812689,26.427492,26.487915,16.322643,40364126
2014-04-01,26.442598,26.540785,26.170694,26.503021,16.331961,38096379
2014-04-02,26.555891,26.797583,26.465258,26.714502,16.462280,37186923
2014-04-03,26.774923,26.941088,26.699396,26.910875,16.583288,33626820
2014-04-04,27.061934,27.099697,26.812689,26.850452,16.546053,38859665
2014-04-07,26.842899,27.031721,26.805136,26.805136,16.518131,43259449
2014-04-08,26.472811,26.638973,26.367069,26.638973,16.631304,38782211
2014-04-09,26.623867,26.638973,26.238670,26.374622,16.466261,40372732
2014-04-10,26.548338,26.759819,26.412388,26.525681,16.560572,46902170
2014-04-11,26.533234,26.676737,26.442598,26.586103,16.598295,45746318
2014-04-14,26.646526,26.714502,26.480364,26.706949,16.673735,20464538
2014-04-15,26.699396,26.948641,26.684290,26.948641,16.824633,35065213
2014-04-16,27.009064,27.273415,26.963745,27.265862,17.022678,32063176
2014-04-17,27.212992,27.364048,27.129910,27.220545,16.994390,33512823
2014-04-21,27.250755,27.318731,27.084593,27.235649,17.003820,24833606
2014-04-22,27.265862,27.500000,27.160122,27.409367,17.112270,42369324
2014-04-23,26.442598,26.699396,26.027189,26.374622,16.466261,78961639
2014-04-24,26.435045,26.510574,26.019636,26.057402,16.268209,48484748
2014-04-25,26.004532,26.095165,25.921450,26.049849,16.263494,29107743
2014-04-28,26.185801,26.548338,26.102718,26.495468,16.541704,39225354
2014-04-29,26.676737,26.797583,26.472811,26.752266,16.702030,27449036
2014-04-30,26.759819,26.993958,26.631420,26.963745,16.834064,29860569
2014-05-01,27.001511,27.190332,26.744713,26.873112,16.777477,36856718
2014-05-02,26.963745,27.039274,26.827795,26.910875,16.801056,21109062
2014-05-05,26.873112,27.009064,26.767372,27.009064,16.862350,21102839
2014-05-06,27.009064,27.009064,26.797583,26.805136,16.735039,28449715
2014-05-07,26.858006,27.160122,26.827795,27.009064,16.862350,26833508
2014-05-08,27.107250,27.839878,27.039274,27.492447,17.164143,48291708
2014-05-09,27.477341,27.575529,27.326284,27.522659,17.183002,19880522
2014-05-12,27.741692,27.749245,27.311178,27.620846,17.244303,31752300
2014-05-13,27.552870,27.598186,27.107250,27.341391,17.069838,45350045
2014-05-14,27.265862,27.620846,27.197886,27.484894,17.159426,32013658
2014-05-15,27.492447,27.651056,26.873112,27.583082,17.220724,26926850
2014-05-16,27.605740,27.787008,27.575529,27.749245,17.324469,31800891
2014-05-19,27.182779,27.756798,27.016617,27.477341,17.154707,102751933
2014-05-20,27.454683,27.454683,26.752266,26.812689,16.739750,52932196
2014-05-21,26.941088,26.971298,26.503021,26.638973,16.631304,43272027
2014-05-22,26.676737,26.812689,26.623867,26.722054,16.683165,23866689
2014-05-23,26.706949,26.850452,26.623867,26.676737,16.654877,23002911
2014-05-27,26.654079,26.737160,26.510574,26.593657,16.603010,29727375
2014-05-28,26.654079,26.812689,26.593657,26.691843,16.664305,27146899
2014-05-29,26.714502,26.767372,26.435045,26.729607,16.687883,18756314
2014-05-30,26.654079,26.835346,26.654079,26.790030,16.725609,21402063
2014-06-02,26.812689,26.850452,26.661631,26.767372,16.711464,21478722
2014-06-03,26.759819,26.888218,26.548338,26.586103,16.598295,29475285
2014-06-04,26.586103,26.586103,26.397282,26.472811,16.527557,35623544
2014-06-05,26.487915,26.533234,26.283989,26.510574,16.551136,29479257
2014-06-06,26.487915,26.510574,26.351965,26.450151,16.513412,22681047
2014-06-09,26.472811,26.525681,26.389729,26.442598,16.508698,23382237
2014-06-10,26.374622,26.510574,26.329306,26.389729,16.475687,23427121
2014-06-11,26.397282,26.465258,26.283989,26.291540,16.414392,21620390
2014-06-12,26.314199,26.336859,26.148035,26.306646,16.423820,25238618
2014-06-13,26.374622,26.548338,26.268883,26.457705,16.518131,26449151
